heading (radians),x (meters),y (meters),theta (radians),cost
0.7628453018012795,1.6613194038653765,-0.3986380831643822,0.7628453018012795,0.008791976228250604
0.7772088794329233,1.667638332685541,-0.3925150089760342,0.7772088794329233,0.008798914646154973
0.7901837299935759,1.6738743008255128,-0.38630553876502205,0.7901837299935759,0.00880027379938771
0.8025801785723462,1.6797163508056816,-0.3803388960814264,0.8025801785723462,0.008350471416901904
0.8147589536449059,1.6851617034241586,-0.3746391822049138,0.8147589536449059,0.007882804286144903
0.8270453677921749,1.6905295793082669,-0.36888077844187017,0.8270453677921749,0.007872312583061362
0.8394338325397158,1.695825392094203,-0.36305700463617496,0.8394338325397158,0.007871592875878844
0.8518548311347066,1.701048309520304,-0.3571681435887494,0.8518548311347066,0.007871311890387466
0.8642859294531946,1.706197741602685,-0.35121496419885206,0.8642859294531946,0.007871276619415267
0.8767198067156181,1.7112728203095067,-0.34519817132464814,0.8767198067156181,0.007871354417856295
0.8891542733152175,1.7162726608625156,-0.33911846626771935,0.8891542733152175,0.007871544901400124
0.901588666500788,1.7211962951531916,-0.33297666578396845,0.901588666500788,0.007871714413679102
0.9139502646939867,1.725484469402305,-0.3274913450168968,0.9139502646939867,0.0069625557310823
0.926273918203166,1.729445449892496,-0.32230015160094283,0.926273918203166,0.006529766881406844
0.938642627861134,1.7333204917392597,-0.31708189772590023,0.938642627861134,0.006499701748431754
0.9510396081109268,1.7371297613915013,-0.31181789874198423,0.9510396081109268,0.006497708872068482
0.9634669075232641,1.7406323356472175,-0.30684998531751323,0.9634669075232641,0.006078502299896345
0.9759051267942187,1.744047136818634,-0.3018762761039268,0.9759051267942187,0.006033129402028637
0.9883352799636583,1.7473990103740922,-0.2968617583238949,0.9883352799636583,0.006031620420586448
1.0007610258284827,1.7506883506701636,-0.29180614142244327,1.0007610258284827,0.006031502452756071
1.0132170246853272,1.7536908330361036,-0.28706443511156715,1.0132170246853272,0.005612368403480229
1.0256806149336413,1.7566108666700557,-0.2823237897099438,1.0256806149336413,0.005567792672805263
1.0381216285275867,1.7594710668077251,-0.277548544036299,1.0381216285275867,0.005566301830765863
1.0505978359043373,1.7620604058888891,-0.27310126709947286,1.0505978359043373,0.005146158667401263
1.0630807284933093,1.7645723581696509,-0.268660339426064,1.0630807284933093,0.005102131207767276
1.074580999007549,1.7670439907072082,-0.26416535963116144,1.074580999007549,0.005129698895383062
1.0853044819038162,1.7692412517522471,-0.26006121651948844,1.0853044819038162,0.004655313821982203
1.0965082909469273,1.7713857490385096,-0.2559497099241148,1.0965082909469273,0.004637171022788378
1.10710654113014,1.7734851848486388,-0.2518145439412188,1.10710654113014,0.004637588643568209
1.116634635624253,1.7755431589306594,-0.2476568225929161,1.116634635624253,0.004639170629800185
1.1258158813003638,1.7775625248886477,-0.24347979347237939,1.1258158813003638,0.004639548592923018
1.1348307373474964,1.7795437765111002,-0.23928429275070115,1.1348307373474964,0.004639782785548589
1.1435486721608419,1.7810214154449968,-0.23608407290583658,1.1435486721608419,0.0035248863633360137
1.1519464675925568,1.78199683652429,-0.2339247393904058,1.1519464675925568,0.002369423455778225
1.1601898643752482,1.782489509865874,-0.23281391494802525,1.1601898643752482,0.001215178161134246
1.1684340545477996,1.782529216951114,-0.2327295724888355,1.1684340545477996,9.322179487885529e-05
1.1768831440382765,1.7825287804391188,-0.23273869037669268,1.1768831440382765,9.128330718048677e-06
1.1855468951186146,1.7825269477464498,-0.2327518762577363,1.1855468951186146,1.3312633898500342e-05
1.1943118139493245,1.7825248348483536,-0.23276610734917905,1.1943118139493245,1.4387088031181987e-05
1.203124500884595,1.7825228042010164,-0.2327805628269375,1.203124500884595,1.459740955898419e-05
1.2119598255335875,1.7825209701674183,-0.23279482703846288,1.2119598255335875,1.438163445788283e-05
1.2208057952818205,1.7825193456898558,-0.2328088030000934,1.2208057952818205,1.4070054401062432e-05
1.2296567859371876,1.7825179995438878,-0.2328226022280548,1.2296567859371876,1.3864732283653831e-05
1.2385101513630872,1.7825168780238154,-0.23283638461586828,1.2385101513630872,1.3827943488250737e-05
1.2473646354530068,1.7825158601048037,-0.23285029480796296,1.2473646354530068,1.3947386967649443e-05
1.2550201140144186,1.7825360227579958,-0.23280176944846426,1.2550201140144186,5.254753179955749e-05
1.2613004351250914,1.782535440648429,-0.23280928181846502,1.2613004351250914,7.534889154868535e-06
1.2670521082924004,1.782534781720433,-0.2328180982272319,1.2670521082924004,8.840998226941636e-06
1.2725621173857102,1.7825342711987497,-0.2328268445522356,1.2725621173857102,8.761211871608797e-06
1.2779614856775985,1.7825337468410736,-0.23283546237767255,1.2779614856775985,8.63376315603024e-06
1.2833102305985178,1.7825332441870905,-0.23284396564224646,1.2833102305985178,8.518108325248377e-06
1.288635913305691,1.7825328301456849,-0.23285235872091978,1.288635913305691,8.403285066090644e-06
1.2939511666775643,1.782532516856024,-0.23286061948534584,1.2939511666775643,8.26670304985462e-06
1.2992617382358844,1.7825321732728376,-0.2328688468099946,1.2992617382358844,8.23449575152601e-06
1.304570299482605,1.7825318937129422,-0.23287702215011655,1.304570299482605,8.180118571563344e-06
1.3098780834575157,1.7825316721348439,-0.23288530726834566,1.3098780834575157,8.288080653813095e-06
1.31518567378566,1.7825315816819813,-0.2328936870750274,1.31518567378566,8.380294848238362e-06
1.3204932610135511,1.7825314948904745,-0.2329021675670367,1.3204932610135511,8.480936120821724e-06
1.3258009517868214,1.7825313844296882,-0.2329107184522289,1.3258009517868214,8.55159863159256e-06
1.331108800396005,1.7825312665090343,-0.23291931862944734,1.331108800396005,8.600985610327032e-06
1.336416804363844,1.782531125432574,-0.23292784963528418,1.336416804363844,8.532172241334369e-06
1.3417249906414699,1.7825309541135161,-0.2329363652285908,1.3417249906414699,8.517316454330188e-06
1.3470334134983313,1.7825308464863328,-0.23294486434356032,1.3470334134983313,8.499796402024971e-06
1.3505695081642362,1.782546017965708,-0.23288792479890333,1.3505695081642362,5.89261022992272e-05
1.3512189660268086,1.7825472635240123,-0.23288581027995264,1.3512189660268086,2.4540998109603934e-06
1.3508498351669238,1.7825464070698551,-0.23288360747168285,1.3508498351669238,2.363446211945489e-06
1.3506758238526901,1.7825464405653841,-0.2328819752188778,1.3506758238526901,1.6325964504670375e-06
1.3505906941068142,1.7825466766555105,-0.23288060042613784,1.3505906941068142,1.3949170676381857e-06
1.3505443135984134,1.7825469867243422,-0.232879308064517,1.3505443135984134,1.329037711805295e-06
1.3505150762056404,1.782547321195989,-0.23287800949167617,1.3505150762056404,1.340955892450851e-06
1.3504934666108386,1.782547674264725,-0.23287668094884595,1.3504934666108386,1.3746576243151561e-06
1.3504752302496297,1.782547979533755,-0.23287535464423592,1.3504752302496297,1.360982402270755e-06
1.3504584611551003,1.7825481813007793,-0.23287402601286056,1.3504584611551003,1.3438643025449756e-06
1.350442370450571,1.782548388905482,-0.23287273534738478,1.350442370450571,1.3072555538075148e-06
1.3504265962572357,1.7825486307203495,-0.23287140271132117,1.3504265962572357,1.354397765858862e-06
1.350410970038677,1.7825488856575642,-0.23287003292646694,1.350410970038677,1.393306689255878e-06
1.3503954232907016,1.782549150585806,-0.23286870488172892,1.3503954232907016,1.3542118739190249e-06
1.3503799338885878,1.782549432224192,-0.2328674442977717,1.3503799338885878,1.2916625308631616e-06
1.3503645027318556,1.78254979013765,-0.23286619020681704,1.3503645027318556,1.3041649305135143e-06
1.350349086958002,1.7825501396173156,-0.23286487671507364,1.350349086958002,1.359189683848583e-06
1.3503336505674024,1.782550407006953,-0.23286362519641782,1.3503336505674024,1.2797641048770376e-06
1.3503182002411769,1.782550633950192,-0.2328623525307244,1.3503182002411769,1.2927417378811466e-06
1.3503027918703456,1.782550923818902,-0.23286110952690123,1.3503027918703456,1.2763551125853844e-06
1.350287409951606,1.782551239603086,-0.2328598697145957,1.350287409951606,1.279396030889303e-06
1.3502720648849125,1.7825516081536839,-0.2328586306541639,1.3502720648849125,1.2927104458598477e-06
1.3502567301080517,1.7825519785425257,-0.2328573225131759,1.3502567301080517,1.359566378902339e-06
1.350241367414991,1.7825522858337608,-0.2328559477437026,1.350241367414991,1.4086940788800559e-06
1.3502259671695804,1.7825524975241298,-0.23285458875198636,1.3502259671695804,1.3753804190665103e-06
1.3502105464058007,1.782552660432041,-0.2328532723407386,1.3502105464058007,1.326452999825453e-06
1.350195112089146,1.7825527824465524,-0.23285196942573685,1.350195112089146,1.3086156971289654e-06
1.3501797344368074,1.7825529916181924,-0.2328507025467357,1.3501797344368074,1.2840308323935583e-06
1.3501644359151872,1.7825533484442118,-0.2328494047241063,1.3501644359151872,1.345982312470389e-06
1.3501492139378628,1.7825537979051667,-0.2328481758242241,1.3501492139378628,1.308514451769573e-06
1.350134001104947,1.7825542203259968,-0.23284692274012805,1.350134001104947,1.3223687494229965e-06
1.3501187296365915,1.7825545046388815,-0.2328456593598826,1.3501187296365915,1.2949762395678202e-06
1.3501034090229689,1.7825546870236275,-0.23284438710453967,1.3501034090229689,1.2852617839169424e-06
1.3500880629159466,1.7825548278144583,-0.23284307328998974,1.3500880629159466,1.321336720763441e-06
1.350072788120421,1.7825551045035744,-0.2328417620025809,1.350072788120421,1.3401610110572105e-06
1.35005754545302,1.7825554293767363,-0.23284040450582322,1.35005754545302,1.395829509082634e-06
1.3500423436778277,1.7825557943264085,-0.2328390900287407,1.3500423436778277,1.3641987625485626e-06
1.35002715598539,1.7825561424143554,-0.2328378070260069,1.35002715598539,1.329383779701391e-06
1.3500119793002365,1.7825564775873133,-0.23283655603625336,1.3500119793002365,1.2951124565525933e-06
1.3499967702569045,1.7825567284910313,-0.2328352881388508,1.3499967702569045,1.2924846224065881e-06
1.3499815638751151,1.7825569797118095,-0.23283402945691375,1.3499815638751151,1.2835077319660727e-06
1.3499663694851418,1.7825572502260951,-0.23283270503722112,1.3499663694851418,1.3517638480828755e-06
1.3499512172434152,1.7825575809981309,-0.23283140203399796,1.3499512172434152,1.3443316328891296e-06
1.349936077680606,1.7825579098924649,-0.23283009506389962,1.349936077680606,1.347717448462097e-06
1.3499209532875873,1.7825582325079892,-0.2328288283655195,1.3499209532875873,1.3071363979108988e-06
1.3499058419816117,1.7825585581659524,-0.23282757451646588,1.3499058419816117,1.295449944335799e-06
1.349890687230848,1.7825587875592543,-0.23282628891430154,1.349890687230848,1.3059074285362188e-06
1.3498754553276258,1.782558851994114,-0.23282498730599707,1.3498754553276258,1.3032022212265334e-06
1.349860276580511,1.7825590347971831,-0.23282369263310343,1.349860276580511,1.307514766117256e-06
1.3498451497645574,1.7825593053700926,-0.2328223579119467,1.3498451497645574,1.3618701353465862e-06
1.3498300906796001,1.7825596811274382,-0.23282103138064275,1.3498300906796001,1.3787236427837137e-06
1.34981505529293,1.7825600673288575,-0.23281969247188603,1.34981505529293,1.3934949569692852e-06
1.3498000425829808,1.7825604519368528,-0.23281839727679277,1.3498000425829808,1.351093497726093e-06
1.349785043255093,1.7825608211535802,-0.23281715364601635,1.349785043255093,1.2972811953656327e-06
1.3497700029926434,1.7825611127648697,-0.23281583813674292,1.3497700029926434,1.3474426862323776e-06
1.3497548891858397,1.7825612313312647,-0.2328145617509364,1.3497548891858397,1.2818809293734635e-06
1.3497397654044911,1.782561333341658,-0.23281328440926416,1.3497397654044911,1.281408548422663e-06
1.3497247108382884,1.7825615660804381,-0.2328120274295474,1.3497247108382884,1.2783447688985881e-06
1.349709731831002,1.782561938010023,-0.23281071301355188,1.349709731831002,1.366023801184899e-06
1.3496948137780542,1.7825623804558752,-0.23280942663754348,1.3496948137780542,1.3603387692473316e-06
1.349679906977363,1.7825628031294616,-0.23280813569649883,1.349679906977363,1.3583746689895429e-06
1.3496649845999644,1.7825631607330226,-0.23280687248737653,1.3496649845999644,1.3128509410827403e-06
1.3496499752032125,1.7825633402787195,-0.23280557003171873,1.3496499752032125,1.3147727552061857e-06
1.3496349356688664,1.7825634563614308,-0.23280428209296733,1.3496349356688664,1.293159473227796e-06
1.349619942116132,1.7825636645891896,-0.23280298245954376,1.349619942116132,1.3162088873771015e-06
1.3496049896732494,1.782563932010564,-0.23280170479680382,1.3496049896732494,1.3053490983280455e-06
1.3495900863506636,1.782564272407259,-0.23280043701991965,1.3495900863506636,1.3126797545602094e-06
1.3495751866914456,1.782564587148331,-0.2327991472632815,1.3495751866914456,1.3276046580708428e-06
1.3495602881954445,1.782564893869244,-0.23279781271131694,1.3495602881954445,1.3693453415724812e-06
1.349545410578625,1.7825652155688516,-0.23279648807543993,1.349545410578625,1.3631400677175433e-06
1.34953054474211,1.7825655389963622,-0.23279516091664876,1.34953054474211,1.3659999310253938e-06
1.3495156941204127,1.7825658587634687,-0.23279387505813992,1.3495156941204127,1.3250219270615124e-06
1.349500836672358,1.7825661461179656,-0.2327925962036927,1.349500836672358,1.3107407463203534e-06
1.3494859504009014,1.7825663565807388,-0.23279132026409333,1.3494859504009014,1.293180745346924e-06
1.349471077378698,1.7825665980627685,-0.2327899799831507,1.349471077378698,1.3618614378188844e-06
1.3494562180114156,1.7825668504181744,-0.23278865131450918,1.3494562180114156,1.3524213876835725e-06
1.3494413792450266,1.782567110716174,-0.23278736906185782,1.3494413792450266,1.3084062482745044e-06
1.3494265603374123,1.7825673816448702,-0.23278612386811148,1.3494265603374123,1.2743272045700064e-06
1.3494117591386932,1.7825676745867618,-0.23278485359355505,1.3494117591386932,1.303615127477836e-06
1.3493969704277549,1.7825679766927316,-0.23278352422589382,1.3493969704277549,1.3632631425034176e-06
1.3493821957794798,1.782568279772912,-0.2327822225121452,1.3493821957794798,1.3365314359100838e-06
1.3493674380770355,1.7825685820390758,-0.23278096374530458,1.3493674380770355,1.2945496486198068e-06
1.3493526960309277,1.7825688895682332,-0.2327797316858168,1.3493526960309277,1.2698601356407171e-06
1.3493379669175283,1.7825692135350997,-0.23277845149385926,1.3493379669175283,1.3205476056311584e-06
1.3493232456770092,1.7825695347576014,-0.23277712897417638,1.3493232456770092,1.3609710530368566e-06
1.3493085368872677,1.7825698517594055,-0.23277584370725185,1.3493085368872677,1.3237829169138933e-06
